"","CodedMonth","Count","Crime","Description","District","Category"
"4118","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",4,"Burglary"
"4127","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",3,"Burglary"
"4133","2017-02",1,51222,"BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED",2,"Burglary"
"4162","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",3,"Burglary"
"4180","2017-02",1,52312,"BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED",4,"Burglary"
"4203","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",4,"Burglary"
"4220","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",1,"Burglary"
"4224","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",1,"Burglary"
"4259","2017-02",1,52212,"BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE",5,"Burglary"
"4276","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",4,"Burglary"
"4277","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",1,"Burglary"
"4280","2017-02",1,51121,"BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED",1,"Burglary"
"4327","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",6,"Burglary"
"4381","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",6,"Burglary"
"4382","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",5,"Burglary"
"4394","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",3,"Burglary"
"4395","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",6,"Burglary"
"4454","2017-02",1,51212,"BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED",6,"Burglary"
"4467","2017-02",1,52212,"BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE",3,"Burglary"
"4485","2017-02",1,52212,"BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE",5,"Burglary"
"4491","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",3,"Burglary"
"4497","2017-02",1,51111,"BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED",1,"Burglary"
"4558","2017-02",1,51212,"BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED",3,"Burglary"
"4563","2017-02",1,51212,"BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED",4,"Burglary"
"4567","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",1,"Burglary"
"4600","2017-02",1,51321,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/OCCUPIED",3,"Burglary"
"4654","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",1,"Burglary"
"4663","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",5,"Burglary"
"4689","2017-02",1,51212,"BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED",6,"Burglary"
"4698","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",3,"Burglary"
"4706","2017-02",1,51211,"BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED",3,"Burglary"
"4728","2017-02",1,52212,"BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE",3,"Burglary"
"4732","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",1,"Burglary"
"4733","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",1,"Burglary"
"4740","2017-02",1,51121,"BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED",3,"Burglary"
"4741","2017-02",1,51121,"BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED",2,"Burglary"
"4753","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",5,"Burglary"
"4765","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",5,"Burglary"
"4790","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",5,"Burglary"
"4815","2017-02",1,51212,"BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED",1,"Burglary"
"4847","2017-02",1,52222,"BURGLARY-BUSINESS/NIT/UNLAW ENT/UNOCCUPIED",2,"Burglary"
"4875","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",6,"Burglary"
"4877","2017-02",1,51111,"BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED",1,"Burglary"
"4883","2017-02",1,51130,"BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY",2,"Burglary"
"4886","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",2,"Burglary"
"4894","2017-02",1,51130,"BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY",6,"Burglary"
"4902","2017-02",1,51111,"BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED",6,"Burglary"
"4913","2017-02",1,52212,"BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE",2,"Burglary"
"4934","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",1,"Burglary"
"4968","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",5,"Burglary"
"4970","2017-02",1,51130,"BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY",1,"Burglary"
"4972","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",5,"Burglary"
"4981","2017-02",1,51122,"BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED",4,"Burglary"
"4990","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",3,"Burglary"
"5020","2017-02",1,51222,"BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED",1,"Burglary"
"5023","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",1,"Burglary"
"5049","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",6,"Burglary"
"5065","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",5,"Burglary"
"5086","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",6,"Burglary"
"5113","2017-02",1,52212,"BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE",1,"Burglary"
"5123","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",4,"Burglary"
"5126","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",3,"Burglary"
"5127","2017-02",1,51212,"BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED",5,"Burglary"
"5132","2017-02",1,52212,"BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE",5,"Burglary"
"5134","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",1,"Burglary"
"5150","2017-02",1,51212,"BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED",1,"Burglary"
"5153","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",6,"Burglary"
"5155","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",6,"Burglary"
"5163","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",1,"Burglary"
"5173","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",5,"Burglary"
"5174","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",5,"Burglary"
"5194","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",5,"Burglary"
"5199","2017-02",1,52312,"BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED",4,"Burglary"
"5203","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",6,"Burglary"
"5207","2017-02",1,52322,"BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE",4,"Burglary"
"5214","2017-02",1,51122,"BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED",5,"Burglary"
"5221","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",1,"Burglary"
"5236","2017-02",1,51222,"BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED",3,"Burglary"
"5261","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",2,"Burglary"
"5263","2017-02",1,52312,"BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED",5,"Burglary"
"5281","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",4,"Burglary"
"5291","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",5,"Burglary"
"5293","2017-02",1,51330,"BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY",1,"Burglary"
"5351","2017-02",1,51211,"BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED",2,"Burglary"
"5368","2017-02",1,52322,"BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE",6,"Burglary"
"5371","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",1,"Burglary"
"5378","2017-02",1,52212,"BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE",5,"Burglary"
"5410","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",5,"Burglary"
"5430","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",3,"Burglary"
"5431","2017-02",1,52312,"BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED",3,"Burglary"
"5460","2017-02",1,52322,"BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE",5,"Burglary"
"5461","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",5,"Burglary"
"5472","2017-02",1,51212,"BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED",5,"Burglary"
"5478","2017-02",1,52230,"BURGLARY-BUSINESS/NIT/ATT FORCIBLE ENTRY",6,"Burglary"
"5483","2017-02",1,52312,"BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED",3,"Burglary"
"5501","2017-02",1,52212,"BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE",6,"Burglary"
"5506","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",6,"Burglary"
"5508","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",6,"Burglary"
"5509","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",6,"Burglary"
"5515","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",6,"Burglary"
"5542","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",4,"Burglary"
"5556","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",3,"Burglary"
"5577","2017-02",1,52112,"BURGLARY-BUSINESS/DAY/FORCE ENT/UNOCCUPIED",5,"Burglary"
"5621","2017-02",1,51122,"BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED",3,"Burglary"
"5628","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",2,"Burglary"
"5636","2017-02",1,51122,"BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED",5,"Burglary"
"5644","2017-02",1,51222,"BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED",4,"Burglary"
"5668","2017-02",1,52112,"BURGLARY-BUSINESS/DAY/FORCE ENT/UNOCCUPIED",4,"Burglary"
"5678","2017-02",1,51322,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED",1,"Burglary"
"5699","2017-02",1,51212,"BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED",5,"Burglary"
"5709","2017-02",1,51230,"BURGLARY-RESIDENCE/NIT/ATT FORCE ENTRY",6,"Burglary"
"5743","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",6,"Burglary"
"5745","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",1,"Burglary"
"5753","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",5,"Burglary"
"5754","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",3,"Burglary"
"5757","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",6,"Burglary"
"5768","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",6,"Burglary"
"5772","2017-02",1,51330,"BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY",3,"Burglary"
"5789","2017-02",1,51312,"BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED",4,"Burglary"
"5823","2017-02",1,51212,"BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED",4,"Burglary"
"5836","2017-02",1,51222,"BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED",1,"Burglary"
"5860","2017-02",1,52212,"BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE",2,"Burglary"
"5866","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",3,"Burglary"
"5867","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",5,"Burglary"
"5871","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",2,"Burglary"
"5886","2017-02",1,51122,"BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED",4,"Burglary"
"5907","2017-02",1,51321,"BURGLARY-RESDNCE/UNK TIM/UNLW EN/OCCUPIED",3,"Burglary"
"5913","2017-02",1,51112,"BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED",6,"Burglary"
"5944","2017-02",1,52212,"BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE",2,"Burglary"
"5953","2017-02",1,52312,"BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED",2,"Burglary"
